pl_name,hostname,discoverymethod,disc_year,disc_facility
Kepler-250 b,Kepler-250,Transit,2014,Kepler
Kepler-250 b,Kepler-250,Transit,2014,Kepler
Kepler-250 b,Kepler-250,Transit,2014,Kepler
Kepler-250 b,Kepler-250,Transit,2014,Kepler
Kepler-250 b,Kepler-250,Transit,2014,Kepler
Kepler-250 b,Kepler-250,Transit,2014,Kepler
Kepler-250 b,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 c,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-250 d,Kepler-250,Transit,2014,Kepler
Kepler-251 b,Kepler-251,Transit,2014,Kepler
Kepler-251 b,Kepler-251,Transit,2014,Kepler
Kepler-251 b,Kepler-251,Transit,2014,Kepler
Kepler-251 b,Kepler-251,Transit,2014,Kepler
Kepler-251 b,Kepler-251,Transit,2014,Kepler
Kepler-251 b,Kepler-251,Transit,2014,Kepler
Kepler-251 b,Kepler-251,Transit,2014,Kepler
Kepler-251 b,Kepler-251,Transit,2014,Kepler
Kepler-251 b,Kepler-251,Transit,2014,Kepler
Kepler-251 b,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 c,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 d,Kepler-251,Transit,2014,Kepler
Kepler-251 e,Kepler-251,Transit,2014,Kepler
Kepler-251 e,Kepler-251,Transit,2014,Kepler
Kepler-251 e,Kepler-251,Transit,2014,Kepler
Kepler-251 e,Kepler-251,Transit,2014,Kepler
Kepler-251 e,Kepler-251,Transit,2014,Kepler
Kepler-251 e,Kepler-251,Transit,2014,Kepler
Kepler-251 e,Kepler-251,Transit,2014,Kepler
Kepler-251 e,Kepler-251,Transit,2014,Kepler
Kepler-251 e,Kepler-251,Transit,2014,Kepler
Kepler-251 e,Kepler-251,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 b,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-252 c,Kepler-252,Transit,2014,Kepler
Kepler-253 b,Kepler-253,Transit,2014,Kepler
Kepler-253 b,Kepler-253,Transit,2014,Kepler
Kepler-253 b,Kepler-253,Transit,2014,Kepler
Kepler-253 b,Kepler-253,Transit,2014,Kepler
Kepler-253 b,Kepler-253,Transit,2014,Kepler
Kepler-253 b,Kepler-253,Transit,2014,Kepler
Kepler-253 b,Kepler-253,Transit,2014,Kepler
Kepler-253 b,Kepler-253,Transit,2014,Kepler
Kepler-253 b,Kepler-253,Transit,2014,Kepler
Kepler-253 b,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 c,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-253 d,Kepler-253,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 b,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 c,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-254 d,Kepler-254,Transit,2014,Kepler
Kepler-255 b,Kepler-255,Transit,2014,Kepler
Kepler-255 b,Kepler-255,Transit,2014,Kepler
Kepler-255 b,Kepler-255,Transit,2014,Kepler
Kepler-255 b,Kepler-255,Transit,2014,Kepler
Kepler-255 b,Kepler-255,Transit,2014,Kepler
Kepler-255 b,Kepler-255,Transit,2014,Kepler
Kepler-255 b,Kepler-255,Transit,2014,Kepler
Kepler-255 b,Kepler-255,Transit,2014,Kepler
Kepler-255 b,Kepler-255,Transit,2014,Kepler
Kepler-255 b,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 c,Kepler-255,Transit,2014,Kepler
Kepler-255 d,Kepler-255,Transit,2016,Kepler
Kepler-255 d,Kepler-255,Transit,2016,Kepler
Kepler-255 d,Kepler-255,Transit,2016,Kepler
Kepler-255 d,Kepler-255,Transit,2016,Kepler
Kepler-255 d,Kepler-255,Transit,2016,Kepler
Kepler-255 d,Kepler-255,Transit,2016,Kepler
Kepler-255 d,Kepler-255,Transit,2016,Kepler
Kepler-255 d,Kepler-255,Transit,2016,Kepler
Kepler-255 d,Kepler-255,Transit,2016,Kepler
Kepler-256 b,Kepler-256,Transit,2014,Kepler
Kepler-256 b,Kepler-256,Transit,2014,Kepler
Kepler-256 b,Kepler-256,Transit,2014,Kepler
Kepler-256 b,Kepler-256,Transit,2014,Kepler
Kepler-256 b,Kepler-256,Transit,2014,Kepler
Kepler-256 b,Kepler-256,Transit,2014,Kepler
Kepler-256 b,Kepler-256,Transit,2014,Kepler
Kepler-256 b,Kepler-256,Transit,2014,Kepler
Kepler-256 b,Kepler-256,Transit,2014,Kepler
Kepler-256 b,Kepler-256,Transit,2014,Kepler
Kepler-256 c,Kepler-256,Transit,2014,Kepler
Kepler-256 c,Kepler-256,Transit,2014,Kepler
Kepler-256 c,Kepler-256,Transit,2014,Kepler
Kepler-256 c,Kepler-256,Transit,2014,Kepler
Kepler-256 c,Kepler-256,Transit,2014,Kepler
Kepler-256 c,Kepler-256,Transit,2014,Kepler
Kepler-256 c,Kepler-256,Transit,2014,Kepler
Kepler-256 c,Kepler-256,Transit,2014,Kepler
Kepler-256 c,Kepler-256,Transit,2014,Kepler
Kepler-256 c,Kepler-256,Transit,2014,Kepler
Kepler-256 d,Kepler-256,Transit,2014,Kepler
Kepler-256 d,Kepler-256,Transit,2014,Kepler
Kepler-256 d,Kepler-256,Transit,2014,Kepler
Kepler-256 d,Kepler-256,Transit,2014,Kepler
Kepler-256 d,Kepler-256,Transit,2014,Kepler
Kepler-256 d,Kepler-256,Transit,2014,Kepler
Kepler-256 d,Kepler-256,Transit,2014,Kepler
Kepler-256 d,Kepler-256,Transit,2014,Kepler
Kepler-256 d,Kepler-256,Transit,2014,Kepler
Kepler-256 d,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-256 e,Kepler-256,Transit,2014,Kepler
Kepler-257 b,Kepler-257,Transit,2014,Kepler
Kepler-257 b,Kepler-257,Transit,2014,Kepler
Kepler-257 b,Kepler-257,Transit,2014,Kepler
Kepler-257 b,Kepler-257,Transit,2014,Kepler
Kepler-257 b,Kepler-257,Transit,2014,Kepler
Kepler-257 b,Kepler-257,Transit,2014,Kepler
Kepler-257 b,Kepler-257,Transit,2014,Kepler
Kepler-257 b,Kepler-257,Transit,2014,Kepler
Kepler-257 b,Kepler-257,Transit,2014,Kepler
Kepler-257 b,Kepler-257,Transit,2014,Kepler
Kepler-257 c,Kepler-257,Transit,2014,Kepler
Kepler-257 c,Kepler-257,Transit,2014,Kepler
Kepler-257 c,Kepler-257,Transit,2014,Kepler
Kepler-257 c,Kepler-257,Transit,2014,Kepler
Kepler-257 c,Kepler-257,Transit,2014,Kepler
Kepler-257 c,Kepler-257,Transit,2014,Kepler
Kepler-257 c,Kepler-257,Transit,2014,Kepler
Kepler-257 c,Kepler-257,Transit,2014,Kepler
Kepler-257 c,Kepler-257,Transit,2014,Kepler
Kepler-257 c,Kepler-257,Transit,2014,Kepler
Kepler-257 d,Kepler-257,Transit,2014,Kepler
Kepler-257 d,Kepler-257,Transit,2014,Kepler
Kepler-257 d,Kepler-257,Transit,2014,Kepler
Kepler-257 d,Kepler-257,Transit,2014,Kepler
Kepler-257 d,Kepler-257,Transit,2014,Kepler
Kepler-257 d,Kepler-257,Transit,2014,Kepler
Kepler-257 d,Kepler-257,Transit,2014,Kepler
Kepler-257 d,Kepler-257,Transit,2014,Kepler
Kepler-257 d,Kepler-257,Transit,2014,Kepler
Kepler-257 d,Kepler-257,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 b,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-258 c,Kepler-258,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 b,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-259 c,Kepler-259,Transit,2014,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 b,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 c,Kepler-26,Transit,2011,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 d,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-26 e,Kepler-26,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 b,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-260 c,Kepler-260,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 b,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-261 c,Kepler-261,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 b,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-262 c,Kepler-262,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 b,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-263 c,Kepler-263,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 b,Kepler-264,Transit,2014,Kepler
Kepler-264 c,Kepler-264,Transit,2014,Kepler
Kepler-264 c,Kepler-264,Transit,2014,Kepler
Kepler-264 c,Kepler-264,Transit,2014,Kepler
Kepler-264 c,Kepler-264,Transit,2014,Kepler
Kepler-264 c,Kepler-264,Transit,2014,Kepler
Kepler-264 c,Kepler-264,Transit,2014,Kepler
Kepler-264 c,Kepler-264,Transit,2014,Kepler
Kepler-264 c,Kepler-264,Transit,2014,Kepler
Kepler-264 c,Kepler-264,Transit,2014,Kepler
Kepler-264 c,Kepler-264,Transit,2014,Kepler
Kepler-265 b,Kepler-265,Transit,2014,Kepler
Kepler-265 b,Kepler-265,Transit,2014,Kepler
Kepler-265 b,Kepler-265,Transit,2014,Kepler
Kepler-265 b,Kepler-265,Transit,2014,Kepler
Kepler-265 b,Kepler-265,Transit,2014,Kepler
Kepler-265 b,Kepler-265,Transit,2014,Kepler
Kepler-265 b,Kepler-265,Transit,2014,Kepler
Kepler-265 b,Kepler-265,Transit,2014,Kepler
Kepler-265 b,Kepler-265,Transit,2014,Kepler
Kepler-265 b,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 c,Kepler-265,Transit,2014,Kepler
Kepler-265 d,Kepler-265,Transit,2014,Kepler
Kepler-265 d,Kepler-265,Transit,2014,Kepler
Kepler-265 d,Kepler-265,Transit,2014,Kepler
